Ashish Deepak DANDEKAR,https://scholar.google.com/citations?user=unDsKvsAAAAJ&hl=en&oi=sra,Evaluation of Di erentially Private Non-parametric Machine Learning as a Service,"Ashish Dandekar, Debabrota Basu, Stéphane Bressan",1.0,2019.0,"Machine learning algorithms create models from training data for the purpose of estimation, prediction and classi cation. While releasing parametric machine learning models requires the release of the parameters of the model, releasing non-parametric machine learning models requires the release of the training dataset along with the parameters. Indeed, estimation, prediction or classi cation with non-parametric models computes some form of correlation between new data and the training data. The release of the training dataset creates a risk of breach of privacy. An alternative to the release of the training dataset is the presentation of the non-parametric model as a service. Still, the non-parametric model as a service may leak information about the training dataset. We study how to provide di erential privacy guarantees for non-parametric models as a service. This cannot be achieved by perturbation of the output but requires perturbation of the model functions. We show how to apply the perturbation to the model functions of histogram, kernel density estimator, kernel SVM and Gaussian process regression in order to provide ( ; )-di erential privacy. We evaluate the trade-o between the privacy guarantee and the error incurred for each of these non-parametric machine learning algorithms on benchmarks and real-world datasets.Our contribution is twofold. We show that functional perturbation is not only pragmatic for releasing machine learning models as a service but also yields higher e ectiveness than output perturbation mechanisms for speci ed privacy parameters. We show the practical step to perturbate the model functions of histogram …"
Ashish Deepak DANDEKAR,https://scholar.google.com/citations?user=unDsKvsAAAAJ&hl=en&oi=sra,Confidentialité différentielle à risque: Relier les sources d’aléa et un budget de confidentialité,"Ashish Dandekar, Debabrota Basu, Pierre Senellart, Stéphane Bressan",,2020.0,"Dwork et al.[2] quantifient le niveau 𝜀 de confidentialité dans la confidentialité 𝜀-différentielle comme une borne supérieure sur la perte de confidentialité, dans le pire des cas, obtenue par un mécanisme préservant la confidentialité. De manière générale, un mécanisme préservant la confidentialité perturbe les résultats en y ajoutant une certaine quantité de bruit aléatoire. La calibration du bruit dépend de la sensitivité de la requête et du niveau de confidentialité spécifié. Dans un scénario du monde réel, un coordinateur des données doit spécifier un niveau de confidentialité qui atteint un compromis entre les besoins des utilisateurs et les contraintes monétaires de l’entreprise. Par exemple, Garfinkel et al.[3] rapportent les difficultés rencontrées en déployant la confidentialité différentielle comme définition de confidentialité par le bureau du recensement des États-Unis. Ils insistent sur le manque de méthodes analytiques pour choisir le niveau de confidentialité. Ils fournissent également des études empiriques qui montrent la perte d’utilité obtenue en utilisant des mécanismes préservant la confidentialité. Nous adressons le dilemme d’un coordinateur de données de deux manières. Premièrement, nous proposons une quantification probabiliste des niveaux de confidentialité. La quantification probabiliste des niveaux de confidentialité fournit au coordinateur des données une façon de prendre des risques quantifiés, en respectant un niveau d’utilité des données. Nous nous référons à cette quantification probabiliste par le terme de confidentialité à risque (Définition 1). Nous dérivons également un théorème de composition qui met en œuvre la …"
Ashish Deepak DANDEKAR,https://scholar.google.com/citations?user=unDsKvsAAAAJ&hl=en&oi=sra,On Privacy Risk of Releasing Data and Models,ASHISH DEEPAK DANDEKAR,,2019.0,"The earliest available reference to secure data exchange dates back to 3500BC when Sumerian farmers were using clay tokens to seal the earthen pots 1. Farmers used to go to Ziggurat to safely store their grain into earthen pots that were sealed by unique clay tokens made for every farmer. Every farmer was given a copy of the clay token that was used for sealing his earthen pot. In the following year, the farmers used to go back to Ziggurat to claim their own share of the seed grains by matching their tokens with tokens on the sealed pots. Later, Sumerians invented the art of writing and cuneiform took the place of clay tokens. With the spread of art of writing, we observe various references for data exchange and book-keeping in multiple ancient civilisations such as Egyptian and Roman civilisations. All historical references point to different ways of exchanging data among different parties and the security measures used while exchanging the data. But, it was not until the 19th century when data processing became a necessity due to increasing volumes of data.
In 1880, US census bureau estimated that it would take 8 years to process and analyse the data that they had collected for the 1880 national census 2. With increasing population, the processing time was bound to increase in the following census events. In 1881, Herman Hollerith, an employee of the US census bureau, invented a punch card based tabulating-machine that reduced the processing"
Ashish Deepak DANDEKAR,https://scholar.google.com/citations?user=unDsKvsAAAAJ&hl=en&oi=sra,"Who is Alice? Privacy Risk, the Case of Regression","Ashish Dandekar, Stéphane Bressan",,2018.0,"While there seems to be no turning back from data becoming a commodity, news headlines and scandals recurrently exacerbate a general concern for privacy. Can Alice’s data be collected, analysed and the results meaningfully published and shared without compromising Alice's privacy? How can organizations assess the privacy risk before disclosing data or the results of their analysis of data? We discuss two streams of research that study the assessment of privacy risk: statistical disclosure and differential privacy. We critically discuss their similarities and dissimilarities. We comparatively and empirically evaluate the two approaches with a canonical dataset and the scenario of synthetic data generation with linear regression.."
Ashish Deepak DANDEKAR,https://scholar.google.com/citations?user=unDsKvsAAAAJ&hl=en&oi=sra,Data driven generation of synthetic data with support vector data description,"Fajrian Yunus, Ashish Dandekar, Stéphane Bressan",,2017.0,"We propose a method to generate synthetic data by Support Vector Data Description. Support Vector Data Description is a variant of Support Vector Machine for one-class classification problem. Our method assumes that an observed data is a sample of a random variable which satisfies an unknown membership decision function. The unknown membership decision function is to be learned by Support Vector Data Description based on the training data.
By using the learned membership decision function, we perform rejection sampling. Firstly, we generate a random data point. Secondly, we test the data point against the membership decision function. Lastly, if the data point fails the test, we repeat from the first step.
However, in some cases, the rejection sampling approach runs slowly. Therefore, we also propose another approach. The approach works by using a heuristic to find a good …"
Ashish Deepak DANDEKAR,https://scholar.google.com/citations?user=unDsKvsAAAAJ&hl=en&oi=sra,Trajectory simulation in communities of commuters,"Ashish Dandekar, Stéphane Bressan, Talel Abdessalem, Huayu Wu, Wee Siong Ng",,2016.0,"Urban planning, development and management authorities and stakeholders need to understand and analyse the mobility patterns of urban dwellers in order to manage sociological, economic and environmental issues. Simulation is indispensable a tool for authorities and stakeholders to better design, operate and control the mobility infrastructures of smart cities. We propose an approach for the simulation of trajectories in communities of commuters. We identify communities of public transport commuters from historical automated fare collection card data using spatial latent Dirichlet allocation. We further aggregate the historical automated fare collection card data to create statistical models of visits and movements of commuters in each community. We use statistical models to simulate trajectories of synthetic individual commuters. We empirically evaluate how the synthetically generated trajectories are typical of …"
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,Integrating classification and association rule mining.,"Bing Liu, Wynne Hsu, Yiming Ma",3192.0,1998.0,"• CBA-RG finds all ruleitems that have support above minsup
• ruleitem is of the form:< condset, y>, where 𝑐𝑐𝑐𝑐𝑐𝑐𝑐 𝑖𝑐 𝑎 𝑐𝑐𝑐 𝑐𝑜 𝑖𝑐𝑐𝑖𝑐, 𝑦∈ 𝑌 𝑖𝑐 𝑎 𝑐𝑐𝑎𝑐𝑐 𝑐𝑎𝑙𝑐𝑐• condsupCount is the number of cases in D that contain the condset• rulesupCount is the number of cases in D that contain the condset and are labeled with class y
• 𝑐𝑠𝑠𝑠𝑐𝑠𝑐 𝑖𝑐 “𝑟𝑟𝑟𝑟𝑟𝑟𝑟𝑟𝑟𝑟𝑟𝑟"
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,Mining association rules with multiple minimum supports,"Bing Liu, Wynne Hsu, Yiming Ma",1006.0,1999.0,"Association rule mining is an important model in data mining. Its mining algorithms discover all item associations (or rules) in the data that satisfy the user-specified minimum support (minsup) and minimum confidence (minconf) constraints. Minsup controls the minimum number of data cases that a rule must cover. Minconf controls the predictive strength of the rule. Since only one minsup is used for the whole database, the model implicitly assumes that all items in the data are of the same nature and/or have similar frequencies in the data. This is, however, seldom the case in reallife applications. In many applications, some items appear very frequently in the data, while others rarely appear. If minsup is set too high, those rules that involve rare items will not be found. To find rules that involve both frequent and rare items, minsup has to be set very low. This may cause combinatorial explosion because those frequent …"
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,Development and validation of a deep learning system for diabetic retinopathy and related eye diseases using retinal images from multiethnic populations with diabetes,"Daniel Shu Wei Ting, Carol Yim-Lui Cheung, Gilbert Lim, Gavin Siew Wei Tan, Nguyen D Quang, Alfred Gan, Haslina Hamzah, Renata Garcia-Franco, Ian Yew San Yeo, Shu Yen Lee, Edmund Yick Mun Wong, Charumathi Sabanayagam, Mani Baskaran, Farah Ibrahim, Ngiap Chuan Tan, Eric A Finkelstein, Ecosse L Lamoureux, Ian Y Wong, Neil M Bressler, Sobha Sivaprasad, Rohit Varma, Jost B Jonas, Ming Guang He, Ching-Yu Cheng, Gemmy Chui Ming Cheung, Tin Aung, Wynne Hsu, Mong Li Lee, Tien Yin Wong",657.0,2017.0,"Importance
A deep learning system (DLS) is a machine learning technology with potential for screening diabetic retinopathy and related eye diseases.
Objective
To evaluate the performance of a DLS in detecting referable diabetic retinopathy, vision-threatening diabetic retinopathy, possible glaucoma, and age-related macular degeneration (AMD) in community and clinic-based multiethnic populations with diabetes.
Design, Setting, and Participants
Diagnostic performance of a DLS for diabetic retinopathy and related eye diseases was evaluated using 494 661 retinal images. A DLS was trained for detecting diabetic retinopathy (using 76 370 images), possible glaucoma (125 189 images), and AMD (72 610 images), and performance of DLS was evaluated for detecting diabetic retinopathy (using 112 648 images), possible glaucoma (71 896 images), and AMD (35 948 images). Training of the DLS was …"
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,Pruning and summarizing the discovered associations,"Bing Liu, Wynne Hsu, Yiming Ma",555.0,1999.0,"Association rules are a fundamental class of patterns that exist in data. The key strength of association rule mining is its completeness. It finds all associations in the data that satisfy the user specified minimum support and minimum confidence constraints. This strength, however, comes with a major drawback. It often produces a huge number of associations. This~ is particularly true for data sets whose attributes are highly correlated. The huge number of associations makes it very difficult, if not impossible, for a human user to analyze in order to identify those interesting/useful ones. In this paper, we propose a novel technique to overcome this problem. The technique first prunes the discovered associations to remove those insignificant associations, and then finds a special subset of the unpruned associations to form a summary of the discovered associations. We call this subset of associations the direction setting …"
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,Current research in the conceptual design of mechanical products,"Wynne Hsu, Irene MY Woon",378.0,1998.0,"Decisions made at the conceptual design stage have significant influence on factors such as costs, performance, reliability, safety and environmental impact of a product. However, knowledge of all the design requirements and constraints during this early phase of a product's life cycle is usually imprecise, approximate or unknown. Faced with such complexity, individual designers have restricted themselves to narrow, well-defined sub-tasks and as a result, progress in this area has been patchy and spasmodic. The purpose of this survey is to document the current state of research and development in this crucial design activity and in doing so, to identify avenues of fruitful exploration. In this paper, we provide a comparison of the advantages/disadvantages and limitations between the various techniques/tools and, where applicable, suggest possible future research directions."
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,Analyzing the subjective interestingness of association rules,"Bing Liu, Wynne Hsu, Shu Chen, Yiming Ma",376.0,2000.0,"Association rules, a class of important regularities in databases, have proven very useful in practical applications, but association-rule-mining algorithms tend to produce huge numbers of rules, most of which are of no interest. Users have considerable difficulty manually analyzing so many rules to identify the truly interesting ones. To solve that problem, we have developed a new approach to help them find interesting rules (in particular, unexpected rules) from a set of discovered association rules. This interestingness analysis system (IAS) leverages the user's existing domain knowledge to analyze discovered associations and then rank discovered rules according to various interestingness criteria, such as conformity and various types of unexpectedness. This article describes how we have implemented this technique and used it successfully in a number of applications."
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,A prime number labeling scheme for dynamic ordered XML trees,"Xiaodong Wu, Mong-Li Lee, Wynne Hsu",339.0,2004.0,"Efficient evaluation of XML queries requires the determination of whether a relationship exists between two elements. A number of labeling schemes have been designed to label the element nodes such that the relationships between nodes can be easily determined by comparing their labels. With the increased popularity of XML on the Web, finding a labeling scheme that is able to support order-sensitive queries in the presence of dynamic updates becomes urgent. We propose a new labeling scheme that take advantage of the unique property of prime numbers to meet this need. The global order of the nodes can be captured by generating simultaneous congruence values from the prime number node labels. Theoretical analysis of the label size requirements for the various labeling schemes is given. Experiment results indicate that the prime number labeling scheme is compact compared to existing dynamic …"
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,XClust: clustering XML schemas for effective integration,"Mong Li Lee, Liang Huai Yang, Wynne Hsu, Xia Yang",327.0,2002.0,"It is increasingly important to develop scalable integration techniques for the growing number of XML data sources. A practical starting point for the integration of large numbers of Document Type Definitions (DTDs) of XML sources would be to first find clusters of DTDs that are similar in structure and semantics. Reconciling similar DTDs within such a cluster will be an easier task than reconciling DTDs that are different in structure and semantics as the latter would involve more restructuring. We introduce XClust, a novel integration strategy that involves the clustering of DTDs. A matching algorithm based on the semantics, immediate descendents and leaf-context similarity of DTD elements is developed. Our experiments to integrate real world DTDs demonstrate the effectiveness of the XClust approach."
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,Using General Impressions to Analyze Discovered Classification Rules.,"Bing Liu, Wynne Hsu, Shu Chen",315.0,1997.0,"One of the important problems in data mining is the evaluation of subjective interestingness of the discovered rules. Past research has found that in many real-life applications it is easy to generate a large number of rules from the database, but most of the rules are not useful or interesting to the user. Due to the large number of rules, it is difficult for the user to analyze them manually in order to identify those interesting ones. Whether a rule is of interest to a user depends on his/her existing knowledge of the domain, and his/her interests. In this paper, we propose a technique that analyzes the discovered rules against a specific type of existing knowledge, which we call general impressions, to help the user identify interesting rules. We first propose a representation language to allow general impressions to be specified. We then present some algorithms to analyze the discovered classification rules against a set of general impressions. The results of the analysis tell us which rules conform to the general impressions and which rules are unexpected. Unexpected rules are by definition interesting."
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,An integrated color-spatial approach to content-based image retrieval,"Wynne Hsu, ST Chua, HH Pung",299.0,1995.0,"The use of color information for image retrieval has been used widely in many content-based retrieval system with some success. However, histogram-based color retrieval techniques suffer from a lack of important spatial knowledge. We discuss a technique of integrating color information with spatial knowledge to obtain an overall impression of the image. The technique involves three steps: the selection of a set of representative colors, the analysis of spatial information of the selected colors, and the retrieval process based on the integrated color-spatial information."
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,Supporting frequent updates in r-trees: A bottom-up approach,"Mong Li Lee, Wynne Hsu, Christian S Jensen, Bin Cui, Keng Lik Teo",285.0,2003.0,"Publisher Summary
This paper proposes a generalized bottom-up update strategy for R-trees. This strategy is motivated by the class of monitoring applications, which are characterized by large volumes of updates, and the increasingly important role of indexing. This update strategy can easily be applied to the members of the family of R-tree-based indexing techniques, as it preserves the index structure and takes into account concurrency control. The strategy improves the robustness of R-trees by supporting different levels of index reorganization—ranging from local to global—during updates, thus using expensive top-down updates only when necessary. This chapter presents a compact main-memory summary structure along with efficient bottom-up algorithms that reduce the numbers of disk accesses and CPU resources used for update and querying. Empirical studies indicate that the new strategy outperforms …"
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,An effective approach to detect lesions in color retinal images,"Huan Wang, Wynne Hsu, Kheng Guan Goh, Mong Li Lee",249.0,2000.0,"Diabetic-related eye diseases are the most common cause of blindness in the world. So far the most effective treatment for these eye diseases is early detection through regular screening. To lower the cost of such screenings, we employ state-of-the-art image processing techniques to automatically detect the presence of abnormalities in the retinal images obtained during the screenings. The authors focus on one of the abnormal signs: the presence of exudates/lesions in the retinal images. We propose a novel approach that combines brightness adjustment procedure with statistical classification method and local-window-based verification strategy. Experimental results indicate that we are able to achieve 100% accuracy in terms of identifying all the retinal images with exudates while maintaining a 70% accuracy in correctly classifying the truly normal retinal images as normal. This translates to a huge amount of …"
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,Finding interesting patterns using user expectations,"Bing Liu, Wynne Hsu, Lai-Fun Mun, Hing-Yan Lee",233.0,1999.0,"One of the major problems in the field of knowledge discovery (or data mining) is the interestingness problem. Past research and applications have found that, in practice, it is all too easy to discover a huge number of patterns in a database. Most of these patterns are actually useless or uninteresting to the user. But due to the huge number of patterns, it is difficult for the user to comprehend them and to identify those interesting to him/her. To prevent the user from being overwhelmed by the large number of patterns, techniques are needed to rank them according to their interestingness. In this paper, we propose such a technique, called the user-expectation method. In this technique, the user is first asked to provide his/her expected patterns according to his/her past knowledge or intuitive feelings. Given these expectations, the system uses a fuzzy matching technique to match the discovered patterns against the user's …"
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,Post-analysis of learned rules,"Bing Liu, Wynne Hsu",230.0,1996.0,"Rule induction research implicitly assumes that after producing the rules from a dataset, these rules will be used directly by an expert system or a human user. In real-life applications, the situation may not be as simple as that, particularly, when the user of the rules is a human being. The human user almost always has some previous concepts or knowledge about the domain represented by the dataset. Naturally, he/she wishes to know how the new rules compare with his/her existing knowledge. In dynamic domains where the rules may change over time, it is important to know what the changes are. These aspects of research have largely been ignored in the past. With the increasing use of machine learning techniques in practical applications such as data mining, this issue of post analysis of rules warrants greater emphasis and attention. In this paper, we propose a technique to deal with this problem. A system has been implemented to perform the post analysis of classification rules generated by systems such as C4. 5. The proposed technique is general and highly interactive. It will be particularly useful in data mining and data analysis."
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,Image mining: Trends and developments,"Wynne Hsu, Mong Li Lee, Ji Zhang",226.0,2002.0,"Advances in image acquisition and storage technology have led to tremendous growth in very large and detailed image databases. These images, if analyzed, can reveal useful information to the human users. Image mining deals with the extraction of implicit knowledge, image data relationship, or other patterns not explicitly stored in the images. Image mining is more than just an extension of data mining to image domain. It is an interdisciplinary endeavor that draws upon expertise in computer vision, image processing, image retrieval, data mining, machine learning, database, and artificial intelligence. In this paper, we will examine the research issues in image mining, current developments in image mining, particularly, image mining frameworks, state-of-the-art techniques and systems. We will also identify some future research directions for image mining."
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,Bayesian Classification.,"Peter C Cheeseman, Matthew Self, James Kelly, Will Taylor, Don Freeman, John C Stutz",194.0,1988.0,"This paper describes a Bayesian technique for unsupervised classification of data and its computer implementation, AutoClass. Given real valued or discrete data, AutoClass determines the most probable number of classes present in the data, the most probable descriptions of those classes, and each object’s probability of membership in each class. The program performs as well as or better than other automatic classification systems when run on the same data and contains no ad hoc similarity measures or stopping criteria. AutoClass has been applied to several databases in which it has discovered classes representing previously unsuspected phenomena. ntsoductisn
AutoClass, an automatic classification program, searches for classes in data using Bayesian statistical techniques. It defines classes not as partitions of the data but as probabilistic descriptions of processes represented in the data. From these descriptions, one can determine the probability that each object is a member of each class. The resulting classification system has several important advantages over most previous work:"
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,"Retinal vascular tortuosity, blood pressure, and cardiovascular risk factors","Carol Yim-lui Cheung, Yingfeng Zheng, Wynne Hsu, Mong Li Lee, Qiangfeng Peter Lau, Paul Mitchell, Jie Jin Wang, Ronald Klein, Tien Yin Wong",184.0,2011.0,"Objective
To examine the relationship of retinal vascular tortuosity to age, blood pressure, and other cardiovascular risk factors.
Design
Population-based, cross-sectional study.
Participants
A total of 3280 participants aged 40 to 80 years from the Singapore Malay Eye Study (78.7% response rate).
Methods
Retinal arteriolar and venular (vascular) tortuosity were quantitatively measured from fundus images using a computer-assisted program. Retinal vascular tortuosity was defined as the integral of the curvature square along the path of the vessel, normalized by the total path length. Data on blood pressure and major cardiovascular disease (CVD) risk factors were collected from all participants.
Mean Outcome Measures
Retinal arteriolar and venular tortuosity.
Results
A total of 2915 participants contributed data to this study. The mean (standard deviation) and median were 2.99 (1.40) and 2.73 for retinal arteriolar …"
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,Quantitative and qualitative retinal microvascular characteristics and blood pressure,"Carol Y Cheung, Wan T Tay, Paul Mitchell, Jie J Wang, Wynne Hsu, Mong L Lee, Qiangfeng P Lau, Ai L Zhu, Ronald Klein, Seang M Saw, Tien Y Wong",179.0,2011.0,"Objective
The present study examined the effects of blood pressure on a spectrum of quantitative and qualitative retinal microvascular signs.
Methods
Retinal photographs from the Singapore Malay Eye Study, a population-based cross-sectional study of 3280 (78.7% response) persons aged 40–80 years, were analyzed. Quantitative changes in the retinal vasculature (branching angle, vascular tortuosity, fractal dimension, and vascular caliber) were measured using a semi-automated computer-based program. Qualitative signs, including focal arteriolar narrowing (FAN), arteriovenous nicking (AVN), opacification of the arteriolar wall (OAW), and retinopathy (eg, microaneurysms, retinal hemorrhages), were assessed from photographs by trained technicians. After excluding persons with diabetes and ungradable photographs, 1913 persons provided data for this analysis.
Results
In multivariable linear regression …"
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,Quantitative assessment of early diabetic retinopathy using fractal analysis,"Ning Cheung, Kim C Donaghue, Gerald Liew, Sophie L Rogers, Jie Jin Wang, Shueh-Wen Lim, Alicia J Jenkins, Wynne Hsu, Mong Li Lee, Tien Y Wong",172.0,2009.0,"OBJECTIVE—Fractal analysis can quantify the geometric complexity of the retinal vascular branching pattern and may therefore offer a new method to quantify early diabetic microvascular damage. In this study, we examined the relationship between retinal fractal dimension and retinopathy in young individuals with type 1 diabetes.
RESEARCH DESIGN AND METHODS—We conducted a cross-sectional study of 729 patients with type 1 diabetes (aged 12–20 years) who had seven-field stereoscopic retinal photographs taken of both eyes. From these photographs, retinopathy was graded according to the modified Airlie House classification, and fractal dimension was quantified using a computer-based program following a standardized protocol.
RESULTS—In this study, 137 patients (18.8%) had diabetic retinopathy signs; of these, 105 had mild retinopathy. Median (interquartile range) retinal fractal dimension was 1 …"
Wynne HSU,https://scholar.google.com/citations?user=ljyBjv8AAAAJ&hl=en&oi=ao,"The retinal vasculature as a fractal: methodology, reliability, and relationship to blood pressure","Gerald Liew, Jie Jin Wang, Ning Cheung, Yong Ping Zhang, Wynne Hsu, Mong Li Lee, Paul Mitchell, Gabriella Tikellis, Bronwen Taylor, Tien Yin Wong",166.0,2008.0,"Objective
Fractals represent a type of derived geometric pattern that permits the characterization of the branching pattern of retinal vessels. We examined a new semiautomated method to measure retinal vessel fractals.
Design
Methodology study.
Participants
Three hundred randomly selected participants from the population-based Blue Mountains Eye Study.
Methods
We developed a semiautomated computer program to measure the fractal dimension (Df) of the retinal vessels from digitized images of disk-centered retinal photographs. Two trained graders masked to participant characteristics measured Df of right eye images of participants. Reliability was determined by repeat grading of the images from 60 participants, and association with systolic and diastolic blood pressure was examined in all 300 participants.
Main Outcome Measure
Df of the retinal vessels.
Results
Mean Df was 1.437 with a standard deviation of 0 …"
Massimo Alioto,https://scholar.google.com.sg/citations?user=Z9wyOKYAAAAJ,Ultra-low power VLSI circuit design demystified and explained: A tutorial,Massimo Alioto,396.0,2012.0,"In this paper, the state of the art in ultra-low power (ULP) VLSI design is presented within a unitary framework for the first time. A few general principles are first introduced to gain an insight into the design issues and the approaches that are specific to ULP systems, as well as to better understand the challenges that have to be faced in the foreseeable future. Intuitive understanding is accompanied by rigorous analysis for each key concept. The analysis ranges from the circuit to the micro-architectural level, and reference is given to process, physical and system levels when necessary. Among the main goals of this paper, it is shown that many paradigms and approaches borrowed from traditional above-threshold low-power VLSI design are actually incorrect. Accordingly, common misconceptions in the ULP domain are debunked and replaced with technically sound explanations."
Massimo Alioto,https://scholar.google.com.sg/citations?user=Z9wyOKYAAAAJ,Analysis and comparison on full adder block in submicron technology,"Massimo Alioto, Gaetano Palumbo",261.0,2002.0,"In this paper the main topologies of one-bit full adders, including the most interesting of those recently proposed, are analyzed and compared for speed, power consumption, and power-delay product. The comparison has been performed on two classes of circuits, the former with minimum transistor size to minimize power consumption, the latter with optimized transistor dimension to minimize power-delay product. The investigation has been carried out with properly defined simulation runs on a Cadence environment using a 0.35-/spl mu/m process, also including the parasitics derived from layout. Performance has been also compared for different supply voltage values. Thus design guidelines have been derived to select the most suitable topology for the design features required. This paper also proposes a novel figure of merit to realistically compare n-bit adders implemented as a chain of one-bit full adders. The …"
Massimo Alioto,https://scholar.google.com.sg/citations?user=Z9wyOKYAAAAJ,"Model and design of bipolar and MOS current-mode logic: CML, ECL and SCL digital circuits","Massimo Alioto, Gaetano Palumbo",204.0,2006.0,"Current-Mode digital circuits have been extensively analyzed and used since the early days of digital ICs. In particular, bipolar Current-Mode digital circuits emerged as an approach to realize digital circuits with the highest speed. Together with its speed performance, CMOS Current-Mode logic has been rediscovered to allow logic gates implementations which, in contrast to classical VLSI CMOS digital circuits, have the feature of low noise level generation. Thus, CMOS Current-Mode gates can be efficiently used inside analog and mixed-signal ICs, which require a low noise silicon environment. For these reasons, until today, many works and results have been published which reinforce the importance of Current-Mode digital circuits. In the topic of Current-Mode digital circuits, the authors spent a lot of effort in the last six years, and their original results highly enhanced both the modeling and the related design methodologies. Since the fundamental Current-Mode logic building block is the classical differential amplifier, the winning idea, that represents the starting point of the authors’ research, was to change the classical point of view typically followed in the investigation and design of Current-Mode digital circuits. In particular, they properly exploited classical paradigms developed and used in the analog circuit domain (a topic in which one of the authors maturated a great experience)."
Massimo Alioto,https://scholar.google.com.sg/citations?user=Z9wyOKYAAAAJ,Understanding the effect of process variations on the delay of static and domino logic,"Massimo Alioto, Gaetano Palumbo, Melita Pennisi",194.0,2009.0,"In this paper, the effect of process variations on delay is analyzed in depth for both static and dynamic CMOS logic styles. Analysis allows for gaining an insight into the delay dependence on fan-in, fan-out, and sizing in sub-100-nm technologies. Simple but reasonably accurate models are derived to capture the basic dependences. The effect of process variations in transistor stacks is analytically modeled and analyzed in detail. The impact of both interdie and intradie variations is evaluated and discussed. Interestingly, the input capacitance of static and dynamic logic is shown to be rather insensitive to variations. The delay variability was also shown to be a weak function of the input rise/fall time and load. Analysis shows that domino logic circuits suffer from a doubled variability as compared to the static CMOS logic style. The positive feedback associated with the keeper transistor is shown to be responsible for the …"
Massimo Alioto,https://scholar.google.com.sg/citations?user=Z9wyOKYAAAAJ,Understanding DC behavior of subthreshold CMOS logic through closed-form analysis,Massimo Alioto,182.0,2010.0,"In this paper, the DC behavior of subthreshold CMOS logic is analyzed in a closed form for the first time in the literature. To this aim, simplified large-signal and small-signal models of MOS transistors in subthreshold region are first developed. After replacing transistors with these equivalent models, analysis of the main DC parameters of CMOS logic gates is presented. In particular, the change in the DC characteristics shape due to operation at ultra-low voltages is analyzed in detail, evaluating analytically the degradation in the logic swing, the symmetry and the steepness of the transition region, as well as the change in the unity-gain points position. The resulting expressions permit to gain an insight into the basic dependence of DC behavior on design and device parameters. The noise margin is explicitly evaluated and modeled with a very simple expression. Interestingly, analysis shows that the noise margin …"
Massimo Alioto,https://scholar.google.com.sg/citations?user=Z9wyOKYAAAAJ,Analysis and comparison in the energy-delay-area domain of nanometer CMOS flip-flops: Part I—Methodology and design strategies,"Massimo Alioto, Elio Consoli, Gaetano Palumbo",160.0,2010.0,"In this paper (split into Parts I and II), an extensive comparison of existing flip-flop (FF) classes and topologies is carried out. In contrast to previous works, analysis explicitly accounts for effects that arise in nanometer technologies and affect the energy-delay-area tradeoff (e.g., leakage and the impact of layout and interconnects). Compared to previous papers on FFs comparison, the analysis involves a significantly wider range of FF classes and topologies. In particular, in this Part I, the comparison strategy, which includes the simulation setup, the energy-delay estimation methodology, and an overview of an optimum design strategy, together with the introduction of the analyzed FF classes and topologies, are reported."
