Web,Paper,Author,Citation,Year,Discription,University,College,GoogleScholar_Name,split_name,name_in_coauthor,author_num,author_num_list
https://scholar.google.com/citations?hl=en&user=nuWRn_8AAAAJ,Metamaterials: optical activity without chirality,"E Plum, X-X Liu, VA Fedotov, Y Chen, DP Tsai, NI Zheludev",477.0,2009.0,"We report that the classical phenomenon of optical activity, which is traditionally associated with chirality (helicity) of organic molecules, proteins, and inorganic structures, can be observed in artificial planar media which exhibit neither 3D nor 2D chirality. We observe the effect in the microwave and optical parts of the spectrum at oblique incidence to regular arrays of nonchiral subwavelength metamolecules in the form of strong circular dichroism and birefringence indistinguishable from those of chiral three-dimensional media.",NTU,EEE,Nikolay I. Zheludev,"['E Plum', 'X-X Liu', 'VA Fedotov', 'Y Chen', 'DP Tsai', 'Nikolay I. Zheludev']",5,1041,"[2512, 1266, 4605, 191, 1165, 1041]"
https://scholar.google.com/citations?hl=en&user=nuWRn_8AAAAJ,Reconfigurable photonic metamaterials,"Jun-Yu Ou, Eric Plum, Liudi Jiang, Nikolay I Zheludev",351.0,2011.0,We introduce mechanically reconfigurable photonic metamaterials (RPMs) as a flexible platform for realizing metamaterial devices with reversible and large-range tunable characteristics in the optical part of the spectrum. Here we illustrate this concept for a temperature-driven RPM exhibiting reversible relative transmission changes of up to 50%.,NTU,EEE,Nikolay I. Zheludev,"['Jun-Yu Ou', 'Eric Plum', 'Liudi Jiang', 'Nikolay I. Zheludev']",3,1041,"[3333, 1162, 5329, 1041]"
https://scholar.google.com/citations?hl=en&user=nuWRn_8AAAAJ,"An all‐optical, non‐volatile, bidirectional, phase‐change meta‐switch","Behrad Gholipour, Jianfa Zhang, Kevin F MacDonald, Daniel W Hewak, Nikolay I Zheludev",336.0,2013.0,"Non‐volatile, bidirectional, all‐optical switching in a phase‐change metamaterial delivers high‐contrast transmission and reflection modulation at near‐to mid‐infrared wavelengths in device structures down to≈ 1/27 of a wavelength thick.",NTU,EEE,Nikolay I. Zheludev,"['Behrad Gholipour', 'Jianfa Zhang', 'Kevin F MacDonald', 'Daniel W Hewak', 'Nikolay I. Zheludev']",4,1041,"[1071, 38, 3738, 3048, 1041]"
https://scholar.google.com/citations?hl=en&user=nuWRn_8AAAAJ,Giant optical gyrotropy due to electromagnetic coupling,"E Plum, VA Fedotov, AS Schwanecke, NI Zheludev, Y Chen",336.0,2007.0,"The authors demonstrate a chiral photonic metamaterial with chirality provided by electromagnetic coupling between mutually twisted unconnected layers. In the visible and near-IR spectral ranges, the material exhibits polarization rotatory power of up to 2500°∕mm and shows relatively low losses and negligible circular dichroism, making it a promising candidate for the development of chiral negative index media.",NTU,EEE,Nikolay I. Zheludev,"['E Plum', 'VA Fedotov', 'AS Schwanecke', 'Nikolay I. Zheludev', 'Y Chen']",3,1041,"[2512, 4605, 2136, 1041, 191]"
https://scholar.google.com/citations?hl=en&user=nuWRn_8AAAAJ,Terahertz metamaterial with asymmetric transmission,"R Singh, E Plum, C Menzel, C Rockstuhl, AK Azad, RA Cheville, F Lederer, W Zhang, NI Zheludev",331.0,2009.0,"We show that a planar metamaterial, an array of coupled metal split-ring resonators with a unit cell lacking mirror symmetry, exhibits asymmetric transmission of terahertz radiation (0.25–2.5 THz) propagating through it in opposite directions. This intriguing effect, that is compatible with Lorentz reciprocity and time reversal, depends on a directional difference in conversion efficiency of the incident circularly polarized wave into one of opposite handedness, that is only possible in lossy low-symmetry planar chiral metamaterials. We show that asymmetric transmission is linked to excitation of enantiomerically sensitive plasmons, these are induced charge-field excitations that depend on the mutual handedness of incident wave and metamaterial pattern. Various bands of positive, negative and zero phase and group velocities have been identified indicating the opportunity to develop polarization sensitive negative index …",NTU,EEE,Nikolay I. Zheludev,"['R Singh', 'E Plum', 'C Menzel', 'C Rockstuhl', 'AK Azad', 'RA Cheville', 'F Lederer', 'W Zhang', 'Nikolay I. Zheludev']",8,1041,"[5704, 2512, 4436, 5148, 2606, 1743, 4647, 3852, 1041]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Relationship between space-vector modulation and three-phase carrier-based PWM: a comprehensive analysis [three-phase inverters],"Keliang Zhou, Danwei Wang",1216.0,2002.0,"This paper comprehensively analyzes the relationship between space-vector modulation and three-phase carrier-based pulse width modulation (PWM). The relationships involved, such as the relationship between modulation signals (including zero-sequence component and fundamental components) and space vectors, the relationship between the modulation signals and the space-vector sectors, the relationship between the switching pattern of space-vector modulation and the type of carrier, and the relationship between the distribution of zero vectors and different zero-sequence signal are systematically established. All the relationships provide a bidirectional bridge for the transformation between carrier-based PWM modulators and space-vector modulation modulators. It is shown that all the drawn conclusions are independent of the load type. Furthermore, the implementations of both space-vector modulation …",NTU,EEE,Danwei Wang,"['Keliang Zhou', 'Danwei Wang']",1,5398,"[2628, 5398]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Feedback stabilization and tracking of constrained robots,"N Harris McClamroch, Danwel Wang",842.0,1987.0,"Mathematical models for constrained robot dynamics, incorporating the effects of contact forces required to maintain satisfaction of the constraints, are used to develop explicit conditions for stabilization and tracking using feedback. The control structure allows feedback of displacements, velocities and the contact forces. Global conditions for tracking based on a modified computed torque controller are presented. These conditions provide a guarantee that the closed loop controlled robot is stable when performing tasks defined by the specified constraints.",NTU,EEE,Danwei Wang,"['N Harris McClamroch', 'Danwei Wang']",1,5398,"[4448, 5398]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Linear phase lead compensation repetitive control of a CVCF PWM inverter,"Bin Zhang, Danwei Wang, Keliang Zhou, Yigang Wang",276.0,2008.0,"This paper presents a simple and efficient linear phase lead compensation repetitive control scheme for engineers to develop high-performance power converter systems. The linear phase lead compensation helps a repetitive controller to achieve faster convergence rate, higher tracking accuracy, and wider stability region. In the proposed scheme, the phase lead compensation repetitive controller is plugged into generic state-feedback-controlled converter systems. Its comprehensive synthesis, which involves principle, analysis, design, modeling, implementation, and experiments, is systematically and completely presented in great detail. A complete series of experiments is successfully carried out to verify the solution.",NTU,EEE,Danwei Wang,"['Bin Zhang', 'Danwei Wang', 'Keliang Zhou', 'Yigang Wang']",1,5398,"[4158, 5398, 2628, 2032]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Digital repetitive controlled three-phase PWM rectifier,"Keliang Zhou, Danwei Wang",274.0,2003.0,"In this paper, a digital repetitive control (RC) strategy is proposed to achieve zero tracking error for constant-voltage constant-frequency (CVCF) pulse width modulation (PWM) converters. The proposed control scheme is of ""plug-in"" structure: a plug-in digital repetitive controller plus a conventional controller (e.g., PD controller). The design of the plug-in repetitive learning controller is systematically developed. The stability analysis of overall system is discussed. A repetitive controlled three-phase reversible PWM rectifier is given as an application example. Near unity power factor and constant output DC voltage are ensured under parameter uncertainties and load disturbances. Simulation and experimental results are provided to testify the effectiveness of the proposed control scheme.",NTU,EEE,Danwei Wang,"['Keliang Zhou', 'Danwei Wang']",1,5398,"[2628, 5398]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Digital repetitive learning controller for three-phase CVCF PWM inverter,"Keliang Zhou, Danwei Wang",244.0,2001.0,"In this paper, a plug-in digital repetitive leaning control scheme is proposed for three-phase constant-voltage constant-frequency (CVCF) pulsewidth modulation inverters to achieve high-quality sinusoidal output voltages. In the proposed control scheme, the repetitive controller (RC) is plugged into the stable one-sampling-ahead-preview-controlled three-phase CVCF inverter system using only two voltage sensors. The RC is designed to eliminate periodic disturbance and/or track periodic reference signal with zero tracking error, The design theory of plug-in repetitive learning controller is described systematically and the stability analysis or overall system is discussed. The merits of the controlled systems include features of minimized total harmonic distortion, robustness to parameter uncertainties, fast response, and fewer sensors. Simulation and experimental results are provided to illustrate the effectiveness of the …",NTU,EEE,Danwei Wang,"['Keliang Zhou', 'Danwei Wang']",1,5398,"[2628, 5398]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Iterative learning control with initial rectifying action,"Mingxuan Sun, Danwei Wang",223.0,2002.0,"This paper addresses the initial shift problem in iterative learning control with system relative degree. The tracking error caused by nonzero initial shift is detected when applying a conventional learning algorithm. Finite initial rectifying action is introduced in the learning algorithm and is shown effective in the improvement of tracking performance, in particular robustness with respect to variable initial shifts. The uniform convergence of the output trajectory to a desired one jointed smoothly with a specified transient trajectory from the starting position is ensured in the presence of fixed initial shift.",NTU,EEE,Danwei Wang,"['Mingxuan Sun', 'Danwei Wang']",1,5398,"[175, 5398]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Dynamic surface control of constrained hypersonic flight models with parameter estimation and actuator compensation,"Bin Xu, Xiyuan Huang, Danwei Wang, Fuchun Sun",213.0,2014.0,"In this paper, the robust adaptive controller is investigated for the longitudinal dynamics of a generic hypersonic flight vehicle. The proposed methodology addresses the issue of controller design and stability analysis with respect to parametric model uncertainty and input saturations for the control‐oriented model. The velocity and attitude subsystems are transformed into the linearly parameterized form. Based on the parameter projection estimation, the dynamic inverse control is proposed via the back‐stepping scheme. In order to avoid the problem of “explosion of complexity,” by introducing a first‐order filtering of the synthetic input at each step, the dynamic surface control is designed. The closed‐loop system achieves uniform ultimately bounded stability. The compensation design is employed when the input saturations occur. Simulation results show that the proposed approach achieves good tracking …",NTU,EEE,Danwei Wang,"['Bin Xu', 'Xiyuan Huang', 'Danwei Wang', 'Fuchun Sun']",2,5398,"[1386, 1100, 5398, 3067]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Zero-phase odd-harmonic repetitive controller for a single-phase PWM inverter,"Keliang Zhou, Kay-Soon Low, Danwei Wang, Fang-Lin Luo, Bin Zhang, Yigang Wang",207.0,2006.0,"In this paper, a zero-phase odd-harmonic repetitive control scheme is proposed for pulse-width modulation inverters. The proposed repetitive controller combines an odd-harmonic periodic generator with a noncasual zero-phase compensation filter. It occupies less data memory than a conventional repetitive controller does. Moreover, it offers faster convergence of the tracking error, and yields very low total harmonics distortion (THD) and low tracking error. Analysis and design of the proposed system are presented. Experimental results with the proposed repetitive controller are presented to validate the approach. The phenomena of even-harmonic residues in the proposed control system is discussed and experimentally demonstrated.",NTU,EEE,Danwei Wang,"['Keliang Zhou', 'Kay-Soon Low', 'Danwei Wang', 'Fang-Lin Luo', 'Bin Zhang', 'Yigang Wang']",2,5398,"[2628, 6195, 5398, 5314, 4158, 2032]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Modeling and analysis of skidding and slipping in wheeled mobile robots: Control design perspective,"Danwei Wang, Chang Boon Low",203.0,2008.0,"This paper aims to give a general and unifying presentation on modeling of wheel mobile robots (WMRs) in the presence of wheel skidding and slipping from the perspective of control design. We present kinematic models that explicitly relate perturbations to the vehicle skidding and slipping. Four configurations of mobile robots are considered, and perturbations due to skidding and slipping are categorically classified as input-additive, input multiplicative, and/or matched/unmatched perturbations. Furthermore, we relate the WMR's maneuverability with the vehicle controllability that provides a measure on the WMR ability to track a trajectory in the presence of wheel skidding and slipping. These classifications and formulations lay a base for the deployments of various control design techniques to overcome the addressed perturbations.",NTU,EEE,Danwei Wang,"['Danwei Wang', 'Chang Boon Low']",0,5398,"[5398, 4200]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,A fuzzy controller with supervised learning assisted reinforcement learning algorithm for obstacle avoidance,"Cang Ye, Nelson HC Yung, Danwei Wang",197.0,2003.0,"Fuzzy logic systems are promising for efficient obstacle avoidance. However, it is difficult to maintain the correctness, consistency, and completeness of a fuzzy rule base constructed and tuned by a human expert. A reinforcement learning method is capable of learning the fuzzy rules automatically. However, it incurs a heavy learning phase and may result in an insufficiently learned rule base due to the curse of dimensionality. In this paper, we propose a neural fuzzy system with mixed coarse learning and fine learning phases. In the first phase, a supervised learning method is used to determine the membership functions for input and output variables simultaneously. After sufficient training, fine learning is applied which employs reinforcement learning algorithm to fine-tune the membership functions for output variables. For sufficient learning, a new learning method using a modification of Sutton and Barto's model is …",NTU,EEE,Danwei Wang,"['Cang Ye', 'Nelson HC Yung', 'Danwei Wang']",2,5398,"[3816, 2060, 5398]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Sparse extreme learning machine for classification,"Zuo Bai, Guang-Bin Huang, Danwei Wang, Han Wang, M Brandon Westover",193.0,2014.0,"Extreme learning machine (ELM) was initially proposed for single-hidden-layer feedforward neural networks (SLFNs). In the hidden layer (feature mapping), nodes are randomly generated independently of training data. Furthermore, a unified ELM was proposed, providing a single framework to simplify and unify different learning methods, such as SLFNs, least square support vector machines, proximal support vector machines, and so on. However, the solution of unified ELM is dense, and thus, usually plenty of storage space and testing time are required for large-scale applications. In this paper, a sparse ELM is proposed as an alternative solution for classification, reducing storage space and testing time. In addition, unified ELM obtains the solution by matrix inversion, whose computational complexity is between quadratic and cubic with respect to the training size. It still requires plenty of training time for large …",NTU,EEE,Danwei Wang,"['Zuo Bai', 'Guang-Bin Huang', 'Danwei Wang', 'Han Wang', 'M Brandon Westover']",2,5398,"[3612, 2492, 5398, 4120, 5369]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Learning impedance control for robotic manipulators,"Chien-Chern Cheah, Danwei Wang",181.0,1998.0,"In this paper, an iterative learning impedance control problem for robotic manipulators is formulated and solved. A target impedance is specified and a learning controller is designed such that the system follows the desired response specified by the target model as the actions are repeated. A design method for analyzing the convergence of the learning impedance system is developed. A sufficient condition for guaranteeing the convergence of the system is also derived. The proposed learning impedance control scheme is implemented on an industrial selective compliance assembly robot arm (SCARA) robot, SEIKO TT3000. Experimental results verify the theory and confirm the effectiveness of the learning impedance controller.",NTU,EEE,Danwei Wang,"['Chien-Chern Cheah', 'Danwei Wang']",1,5398,"[2774, 5398]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Plug-in dual-mode-structure repetitive controller for CVCF PWM inverters,"Keliang Zhou, Danwei Wang, Bin Zhang, Yigang Wang",156.0,2008.0,"Repetitive control (RC) is found to be a high-performance control scheme for constant-voltage constant-frequency (CVCF) pulsewidth-modulated (PWM) converters to eliminate output total harmonic distortion. In this paper, a dual-mode-structure RC (DMRC) is proposed to further improve the control performance of RC. The proposed DMRC controller comprises of two paralleled periodic signal generators: an odd-harmonic one and an even-harmonic one. Without additional complexity and loss of tracking accuracy, DMRC can achieve a faster error convergence rate than the conventional RC does. Moreover, the tracking accuracy of DMRC is higher than that of odd-harmonic RC. In the presence of nonlinear load disturbances and parameter uncertainties, an application example of a DMRC-controlled single-phase PWM inverter is provided to evaluate the proposed DMRC scheme. Systematical experimental results …",NTU,EEE,Danwei Wang,"['Keliang Zhou', 'Danwei Wang', 'Bin Zhang', 'Yigang Wang']",1,5398,"[2628, 5398, 4158, 2032]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Trajectory planning for a four-wheel-steering vehicle,"Danwei Wang, Feng Qi",155.0,2001.0,This paper develops a trajectory planning algorithm for a four-wheel-steering vehicle based on vehicle kinematics. The flexibility offered by the steering is utilized fully in the trajectory planning. A two-part trajectory planning algorithm consists of the steering planning and velocity planning. Limits of the vehicle mechanism and drive torque are taken into account. Simulation results are presented to illustrate the application of the proposed algorithm.,NTU,EEE,Danwei Wang,"['Danwei Wang', 'Feng Qi']",0,5398,"[5398, 3583]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Distributed traffic signal control for maximum network throughput,"Tichakorn Wongpiromsarn, Tawit Uthaicharoenpong, Yu Wang, Emilio Frazzoli, Danwei Wang",154.0,2012.0,"We propose a distributed algorithm for controlling traffic signals. Our algorithm is adapted from backpressure routing, which has been mainly applied to communication and power networks. We formally prove that our algorithm ensures global optimality as it leads to maximum network throughput even though the controller is constructed and implemented in a completely distributed manner. Simulation results show that our algorithm significantly outperforms SCATS, an adaptive traffic signal control system that is being used in many cities.",NTU,EEE,Danwei Wang,"['Tichakorn Wongpiromsarn', 'Tawit Uthaicharoenpong', 'Yu Wang', 'Emilio Frazzoli', 'Danwei Wang']",4,5398,"[4583, 1402, 4653, 3203, 5398]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Convergence and robustness of discrete time nonlinear systems with iterative learning control,Danwei Wang,154.0,1998.0,"In this paper, iterative learning control design of a class of discrete time nonlinear dynamic systems with disturbances are considered. An iterative learning control law is proposed to overcome the uncertainties in system parameters and disturbances. It is shown that the system outputs, states and control inputs can be guaranteed to converge to desired trajectories in the absence of state, output disturbances and repeatability uncertainty. In the presence of these disturbances and initial state uncertainty, the tracking errors will be bounded. Experiment is carried out to verify the theory and results are presented.",NTU,EEE,Danwei Wang,['Danwei Wang'],0,5398,[5398]
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Integral-type sliding mode fault-tolerant control for attitude stabilization of spacecraft,"Qiang Shen, Danwei Wang, Senqiang Zhu, Eng Kee Poh",150.0,2014.0,"Two fault-tolerant control (FTC) schemes for spacecraft attitude stabilization with external disturbances are proposed in this brief. The approach is based on integral-type sliding mode control strategy to compensate for actuator faults without controller reconfiguration. First, a basic integral-type sliding mode FTC scheme is designed so that sliding manifold can be maintained from the very beginning. Once the system enters the sliding mode, the dynamics of the closed-loop system with actuator fault is identical to that of the nominal healthy system. Second, the integral-type sliding mode fault-tolerant controller is incorporated with adaptive technique to accommodate actuator faults so that the required boundary information can be relaxed. The effectiveness of the proposed schemes against actuator faults is demonstrated in simulation.",NTU,EEE,Danwei Wang,"['Qiang Shen', 'Danwei Wang', 'Senqiang Zhu', 'Eng Kee Poh']",1,5398,"[5258, 5398, 3552, 1158]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,Initial shift issues on discrete-time iterative learning control with system relative degree,"Mingxuan Sun, Danwei Wang",144.0,2003.0,"This paper deals with the initial shift problem that arises from discrete-time iterative learning control. A unified learning scheme is considered for a class of nonlinear systems with well-defined relative degree, which adopts the error data with anticipation in time and provides wider freedom for the updating law formation. The sufficient convergence condition is derived to enable the system to possess asymptotic tracking capability and the converged output trajectory can be assessed by the initial condition. The tracking performance is improved further by the introduction of initial rectifying action and the complete tracking is achieved over a specified interval.",NTU,EEE,Danwei Wang,"['Mingxuan Sun', 'Danwei Wang']",1,5398,"[175, 5398]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,CPG-inspired workspace trajectory generation and adaptive locomotion control for quadruped robots,"Chengju Liu, Qijun Chen, Danwei Wang",135.0,2011.0,"This paper deals with the locomotion control of quadruped robots inspired by the biological concept of central pattern generator (CPG). A control architecture is proposed with a 3-D workspace trajectory generator and a motion engine. The workspace trajectory generator generates adaptive workspace trajectories based on CPGs, and the motion engine realizes joint motion imputes. The proposed architecture is able to generate adaptive workspace trajectories online by tuning the parameters of the CPG network to adapt to various terrains. With feedback information, a quadruped robot can walk through various terrains with adaptive joint control signals. A quadruped platform AIBO is used to validate the proposed locomotion control system. The experimental results confirm the effectiveness of the proposed control architecture. A comparison by experiments shows the superiority of the proposed method against the …",NTU,EEE,Danwei Wang,"['Chengju Liu', 'Qijun Chen', 'Danwei Wang']",2,5398,"[5761, 2888, 5398]"
https://scholar.google.com/citations?hl=en&user=NZNN3WIAAAAJ,GPS-based path following control for a car-like wheeled mobile robot with skidding and slipping,"Chang Boon Low, Danwei Wang",133.0,2008.0,"Most wheeled mobile robot (WMR) controllers have been developed based on nonskidding and nonslipping assumptions. Unfortunately, wheel skidding and slipping are inevitable due to wheel tire-deformation; consequently, the stability and performance of these controllers are not guaranteed. This brief aims to develop a global positioning system (GPS)-based path following a controller for a car-like wheeled mobile robot in the presence of wheel skidding and slipping. The proposed control scheme uses real-time kinematic (RTK)-GPS and other aiding sensors to measure the WMR's posture, velocities, and perturbations due to wheel skidding and slipping. These measurements are applied to compensate the path following errors based on a backstepping controller. The reported experimental results validate the control scheme. With this solution, the WMR is able to maneuver with better precision in outdoor …",NTU,EEE,Danwei Wang,"['Chang Boon Low', 'Danwei Wang']",1,5398,"[4200, 5398]"
https://scholar.google.com/citations?hl=en&user=PZ5pa50AAAAJ,An introduction to meshfree methods and their programming,"Gui-Rong Liu, Yuan-Tong Gu",1692.0,2005.0,"The finite difference method (FDM) hasbeen used tosolve differential equation systems for centuries. The FDM works well for problems of simple geometry and was widely used before the invention of the much more efficient, robust finite element method (FEM). FEM is now widely used in handling problems with complex geometry. Currently, we are using and developing even more powerful numerical techniques aiming to obtain more accurate approximate solutions in a more convenient manner for even more complex systems. The meshfree or meshless method is one such phenomenal development in the past decade, and is the subject of this book. There are many MFree methods proposed so far for different applications. Currently, three monographs on MFree methods have been published. Mesh Free Methods, Moving Beyond the Finite Element Method d by GR Liu (2002) provides a systematic discussion on basic theories, fundamentals for MFree methods, especially on MFree weak-form methods. It provides a comprehensive record of well-known MFree methods and the wide coverage of applications of MFree methods to problems of solids mechanics (solids, beams, plates, shells, etc.) as well as fluid mechanics. The Meshless Local Petrov-Galerkin (MLPG) Method d by Atluri and Shen (2002) provides detailed discussions of the meshfree local Petrov-Galerkin (MLPG) method and itsvariations. Formulations and applications of MLPG are well addressed in their book.",NTU,EEE,Ai Qun Liu,"['Ai Qun Liu', 'Yuan-Tong Gu']",0,4618,"[4618, 5610]"
https://scholar.google.com/citations?hl=en&user=PZ5pa50AAAAJ,An introduction to meshfree methods and their programming,"Gui-Rong Liu, Yuan-Tong Gu",1692.0,2005.0,"The finite difference method (FDM) hasbeen used tosolve differential equation systems for centuries. The FDM works well for problems of simple geometry and was widely used before the invention of the much more efficient, robust finite element method (FEM). FEM is now widely used in handling problems with complex geometry. Currently, we are using and developing even more powerful numerical techniques aiming to obtain more accurate approximate solutions in a more convenient manner for even more complex systems. The meshfree or meshless method is one such phenomenal development in the past decade, and is the subject of this book. There are many MFree methods proposed so far for different applications. Currently, three monographs on MFree methods have been published. Mesh Free Methods, Moving Beyond the Finite Element Method d by GR Liu (2002) provides a systematic discussion on basic theories, fundamentals for MFree methods, especially on MFree weak-form methods. It provides a comprehensive record of well-known MFree methods and the wide coverage of applications of MFree methods to problems of solids mechanics (solids, beams, plates, shells, etc.) as well as fluid mechanics. The Meshless Local Petrov-Galerkin (MLPG) Method d by Atluri and Shen (2002) provides detailed discussions of the meshfree local Petrov-Galerkin (MLPG) method and itsvariations. Formulations and applications of MLPG are well addressed in their book.",NTU,EEE,Ai Qun Liu,"['Ai Qun Liu', 'Yuan-Tong Gu']",0,4618,"[4618, 5610]"
https://scholar.google.com/citations?hl=en&user=PZ5pa50AAAAJ,High-efficiency broadband meta-hologram with polarization-controlled dual images,"Wei Ting Chen, Kuang-Yu Yang, Chih-Ming Wang, Yao-Wei Huang, Greg Sun, I-Da Chiang, Chun Yen Liao, Wei-Lun Hsu, Hao Tsun Lin, Shulin Sun, Lei Zhou, Ai Qun Liu, Din Ping Tsai",555.0,2014.0,"Holograms, the optical devices to reconstruct predesigned images, show many applications in our daily life. However, applications of hologram are still limited by the constituent materials and therefore their working range is trapped at a particular electromagnetic region. In recent years, the metasurfaces, an array of subwavelength antenna with varying sizes, show the abilities to manipulate the phase of incident electromagnetic wave from visible to microwave frequencies. Here, we present a reflective-type and high-efficiency meta-hologram fabricated by metasurface for visible wavelength. Using gold cross nanoantennas as building blocks to construct our meta-hologram devices with thickness ∼ λ/4, the reconstructed images of meta-hologram show polarization-controlled dual images with high contrast, functioning for both coherent and incoherent light sources within a broad spectral range and under a wide …",NTU,EEE,Ai Qun Liu,"['Wei Ting Chen', 'Kuang-Yu Yang', 'Chih-Ming Wang', 'Yao-Wei Huang', 'Greg Sun', 'I-Da Chiang', 'Chun Yen Liao', 'Wei-Lun Hsu', 'Hao Tsun Lin', 'Shulin Sun', 'Lei Zhou', 'Ai Qun Liu', 'Din Ping Tsai']",11,4618,"[601, 288, 4162, 4126, 75, 736, 2712, 550, 5784, 4118, 5027, 4618, 5825]"
https://scholar.google.com/citations?hl=en&user=PZ5pa50AAAAJ,High-efficiency broadband meta-hologram with polarization-controlled dual images,"Wei Ting Chen, Kuang-Yu Yang, Chih-Ming Wang, Yao-Wei Huang, Greg Sun, I-Da Chiang, Chun Yen Liao, Wei-Lun Hsu, Hao Tsun Lin, Shulin Sun, Lei Zhou, Ai Qun Liu, Din Ping Tsai",555.0,2014.0,"Holograms, the optical devices to reconstruct predesigned images, show many applications in our daily life. However, applications of hologram are still limited by the constituent materials and therefore their working range is trapped at a particular electromagnetic region. In recent years, the metasurfaces, an array of subwavelength antenna with varying sizes, show the abilities to manipulate the phase of incident electromagnetic wave from visible to microwave frequencies. Here, we present a reflective-type and high-efficiency meta-hologram fabricated by metasurface for visible wavelength. Using gold cross nanoantennas as building blocks to construct our meta-hologram devices with thickness ∼ λ/4, the reconstructed images of meta-hologram show polarization-controlled dual images with high contrast, functioning for both coherent and incoherent light sources within a broad spectral range and under a wide …",NTU,EEE,Ai Qun Liu,"['Wei Ting Chen', 'Kuang-Yu Yang', 'Chih-Ming Wang', 'Yao-Wei Huang', 'Greg Sun', 'I-Da Chiang', 'Chun Yen Liao', 'Wei-Lun Hsu', 'Hao Tsun Lin', 'Shulin Sun', 'Lei Zhou', 'Ai Qun Liu', 'Din Ping Tsai']",11,4618,"[601, 288, 4162, 4126, 75, 736, 2712, 550, 5784, 4118, 5027, 4618, 5825]"
https://scholar.google.com/citations?hl=en&user=PZ5pa50AAAAJ,Mechanism of multisoliton formation and soliton energy quantization in passively mode-locked fiber lasers,"DY Tang, Lian-Mei Zhao, Bin Zhao, AQ Liu",533.0,2005.0,"We report results of numerical simulations on multiple-soliton generation and soliton energy quantization in a soliton fiber ring laser passively mode locked by using the nonlinear polarization rotation technique. We found numerically that the formation of multiple solitons in the laser is caused by a peak-power-limiting effect of the laser cavity. It is also the same effect that suppresses the soliton pulse collapse, an intrinsic feature of solitons propagating in gain media, and makes the solitons stable in the laser. Furthermore, we show that the soliton energy quantization observed in the lasers is a natural consequence of the gain competition between the multiple solitons. Enlightened by the numerical result we speculate that multisoliton formation and soliton energy quantization observed in other types of soliton fiber lasers could have a similar mechanism.",NTU,EEE,Ai Qun Liu,"['DY Tang', 'Lian-Mei Zhao', 'Bin Zhao', 'Ai Qun Liu']",3,4618,"[4584, 3898, 4530, 4618]"
https://scholar.google.com/citations?hl=en&user=PZ5pa50AAAAJ,Mechanism of multisoliton formation and soliton energy quantization in passively mode-locked fiber lasers,"DY Tang, Lian-Mei Zhao, Bin Zhao, AQ Liu",533.0,2005.0,"We report results of numerical simulations on multiple-soliton generation and soliton energy quantization in a soliton fiber ring laser passively mode locked by using the nonlinear polarization rotation technique. We found numerically that the formation of multiple solitons in the laser is caused by a peak-power-limiting effect of the laser cavity. It is also the same effect that suppresses the soliton pulse collapse, an intrinsic feature of solitons propagating in gain media, and makes the solitons stable in the laser. Furthermore, we show that the soliton energy quantization observed in the lasers is a natural consequence of the gain competition between the multiple solitons. Enlightened by the numerical result we speculate that multisoliton formation and soliton energy quantization observed in other types of soliton fiber lasers could have a similar mechanism.",NTU,EEE,Ai Qun Liu,"['DY Tang', 'Lian-Mei Zhao', 'Bin Zhao', 'Ai Qun Liu']",3,4618,"[4584, 3898, 4530, 4618]"
